row ID,row m/z,row retention time,intensity_measure,AlgCoPs_Plate1_Well_L6_P1-B-2_01_22929.mzXML Peak area,AlgCoPs_Plate1_Well_L16_P1-B-4_01_22931.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L10_P1-A-8_01_22925.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L8_P1-A-7_01_22924.mzXML Peak area,AlgMedVibMono_Plate2_Well_L9_P1-A-7_01_22879.mzXML Peak area,AlgMedPsMono_Plate2_Well_L6_P1-B-2_01_22882.mzXML Peak area,HalCoAlgae_Plate1_Well_U7_P1-D-6_01_22957.mzXML Peak area,BacMediaAlgaMonoPlate1_WellU13_P1-C-3_01_22940.mzXML Peak area,AlgMedPsMono_Plate2_Well_L3_P1-B-1_01_22881.mzXML Peak area,BacMediaAlgaMonoPlate1_WellU15_P1-C-4_01_22941.mzXML Peak area,HalCoAlgae_Plate1_Well_U2_P1-D-5_01_22956.mzXML Peak area,AlgMedVibMono_Plate2_Well_L8_P1-A-6_01_22878.mzXML Peak area,AlgaeMono_Plate1_Well_L15_P1-A-4_01_22920.mzXML Peak area,HalMono_Plate2_Well_U5_P1-D-5_01_22911.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L5_P1-A-6_01_22923.mzXML Peak area,BactMediaCntrl_Plate2_Well_U4_P1-C-2_01_22893.mzXML Peak area,AlgCoHalo_Plate1_Well_L7_P1-B-6_01_22934.mzXML Peak area,AlgaeMediaCntr_Plate2_Well_L13_P1-A-3_01_22867.mzXML Peak area,AlgCoPs_Plate1_Well_L1_P1-B-1_01_22928.mzXML Peak area,AlgMedHalMono_Plate2_Well_L5_P1-B-5_01_22886.mzXML Peak area,AlgCoPs_Plate1_Well_L11_P1-B-3_01_22930.mzXML Peak area,PsCoAlgae_Plate1_Well_U1_P1-D-1_01_22951.mzXML Peak area,AlgCoHalo_Plate1_Well_L14_P1-B-8_01_22936.mzXML Peak area,HalMono_Plate2_Well_U10_P1-D-7_01_22913.mzXML Peak area,PsMono_Plate2_Well_U14_P1-D-4_01_22909.mzXML Peak area,HalMono_Plate2_Well_U15_P1-D-8_01_22914.mzXML Peak area,AlgaeMono_Plate1_Well_L4_P1-A-1_01_22917.mzXML Peak area,VibCoAlgae_Plate1_Well_U3_P1-C-5_01_22945.mzXML Peak area,PsCoAlgae_Plate1_Well_U16_P1-D-4_01_22954.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L3_P1-A-5_01_22922.mzXML Peak area,PsMono_Plate2_Well_U12_P1-D-3_01_22908.mzXML Peak area,VibMono_Plate2_Well_U2_P1-C-5_01_22897.mzXML Peak area,BactMediaCntrl_Plate2_Well_U16_P1-C-4_01_22895.mzXML Peak area,VibMono_Plate2_Well_U8_P1-C-6_01_22898.mzXML Peak area,HalMono_Plate2_Well_U7_P1-D-6_01_22912.mzXML Peak area,VibCoAlgae_Plate1_Well_U8_P1-C-7_01_22947.mzXML Peak area,BacMediaAlgaMonoPlate1_Well_U4_P1-C-1_01_22938.mzXML Peak area,PsCoAlgae_Plate1_Well_U11_P1-D-3_01_22953.mzXML Peak area,AlgCoHalo_Plate1_Well_L12_P1-B-7_01_22935.mzXML Peak area,PsMono_Plate2_Well_U3_P1-D-1_01_22906.mzXML Peak area,VibCoAlgae_Plate1_Well_U5_P1-C-6_01_22946.mzXML Peak area,AlgMedHalMono_Plate2_Well_L15_P1-B-8_01_22889.mzXML Peak area,VibMono_Plate2_Well_U9_P1-C-7_01_22899.mzXML Peak area,PsCoAlgae_Plate1_Well_U6_P1-D-2_01_22952.mzXML Peak area,AlgCoHalo_Plate1_Well_L2_P1-B-5_01_22933.mzXML Peak area,VibCoAlgae_Plate1_Well_U10_P1-C-8_01_22948.mzXML Peak area,BactMediaCntrl_Plate2_Well_U1_P1-C-1_01_22892.mzXML Peak area,VibMono_Plate2_Well_U11_P1-C-8_01_22900.mzXML Peak area,AlgaeMono_Plate1_Well_L9_P1-A-2_01_22918.mzXML Peak area,HalCoAlgae_Plate1_Well_U14_P1-D-7_01_22958.mzXML Peak area,BactMediaCntrl_Plate2_Well_U13_P1-C-3_01_22894.mzXML Peak area,BacMediaAlgaMonoPlate1_Well_U9_P1-C-2_01_22939.mzXML Peak area,PsMono_Plate2_Well_U6_P1-D-2_01_22907.mzXML Peak area,AlgMedVibMono_Plate2_Well_L11_P1-A-8_01_22880.mzXML Peak area,AlgMedHalMono_Plate2_Well_L7_P1-B-6_01_22887.mzXML Peak area,AlgMedPsMono_Plate2_Well_L14_P1-B-4_01_22884.mzXML Peak area,AlgMedVibMono_Plate2_Well_L2_P1-A-5_01_22877.mzXML Peak area,AlgMedHalMono_Plate2_Well_L10_P1-B-7_01_22888.mzXML Peak area,AlgaeMono_Plate1_Well_L13_P1-A-3_01_22919.mzXML Peak area,AlgaeMediaCntrl_Plate2_Well_L1_P1-A-1_01_22873.mzXML Peak area,AlgMedPsMono_Plate2_Well_L12_P1-B-3_01_22883.mzXML Peak area,AlgaeMediaCntr_Plate2_Well_L16_P1-A-4_01_22870.mzXML Peak area,AlgaeMediaCntr_Plate2_Well_L4_P1-A-2_01_22866.mzXML Peak area,AlgaeMediaCntrl_Plate2_Well_L1_P1-A-1_01_22865.mzXML Peak area,Unnamed: 67
11,271.7048594156901,7.558066666666665,area,4858426.343000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204850.858500001,1277610.8439999984,0.0,12341288.372499991,0.0,0.0,0.0,413749.4960000033,0.0,0.0,0.0,10224276.12199998,835595.179999999,0.0,28296113.855999906,0.0,0.0,0.0,55027.90649999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2346838.238999997,0.0,5590891.4015000025,0.0,0.0,0.0,14905547.735499952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173704.2989999962,12516172.953499991,0.0,0.0,0.0,0.0,0.0,0.0,146294.93199999983,0.0,0.0,
12,177.12713859821187,16.284535919540225,area,6990637.579499951,8650808.840999957,7076973.436500034,1902229.2864999743,71716.97299999895,0.0,12137355.258999849,5117651.108000004,8337110.40600005,8682396.334000072,8337144.264499974,117119.86149999956,6396674.640499951,13109255.52849994,6856900.077999928,11169015.658500165,1908790.9420000173,1453329.9975000047,5227421.096000092,3259598.0145000024,2509117.1225000173,12306382.61999997,2419355.0734999976,3165806.3750000405,6097331.068000024,6981104.13899995,4935080.091000002,11844103.087999929,2897638.214499969,4968115.173499987,3142879.330499979,10448010.60349996,6154520.384999987,12221809.367499998,12308461.92450008,10828578.38349994,18415988.79950006,5401530.418500002,2071603.5315000012,7630475.186999932,10253677.285000032,3894172.358000021,11786951.857499914,15010106.308000091,5436940.1464999225,10177054.033999937,6753068.217000025,6674010.225000016,3040774.636499983,3877197.816499992,7135340.003499987,11298638.610999854,24557861.73300005,3438594.901499972,4089598.9930000273,0.0,5664523.622500056,0.0,2477400.104000037,124293.82350000016,0.0,0.0,0.0,130430.17899999896,
13,280.26318311691284,14.85492734375,area,6033916.677999993,6203484.450999982,7827603.823999977,9969264.538000068,5051756.358000003,7632120.766499965,7635429.10149998,3024593.680999996,6617418.505499997,7000931.464999993,4439666.080999995,8364633.359999962,3524959.992000001,3353958.8820000114,6241034.590500008,9386323.83049998,8003029.129499992,3649030.390999972,7694430.513499996,9138585.414500028,6545662.713999994,6142177.606000006,2714601.709500004,5876416.307000014,9272068.573499955,5518859.91200001,5772853.824999969,5804694.326499991,4258833.739000007,8786295.001999939,7834568.204499964,8492756.279499983,2249632.4160000025,4966274.503500004,4889882.960500008,3824101.8915000022,2974826.798499998,4229711.785999973,3827171.9275000114,8357864.366999978,4274513.749499997,7268757.112500049,6032946.1515000295,2988726.0564999944,4043489.528500002,6218661.770500007,3789645.773000001,9083377.6805,6143699.828999999,3035445.5739999893,7481796.304000032,3342911.6829999965,8646408.790999988,11073972.393499972,9915959.783500005,9616900.04350003,7572042.745499975,8467535.154500013,3779814.865999999,7597361.5985,13137293.676999977,14310644.20650006,4966811.062999992,7763835.216499991,
15,257.2472579479217,17.032395833333336,area,6242578.039999968,6758300.0000000205,7218996.652499998,6831596.170999917,6270038.139500012,6780335.216499972,8007234.548999998,5196794.8034999855,8015302.538999906,6688582.435500106,7155079.6585000325,8594339.400000101,7635325.079499997,7473214.772500016,7040077.205000008,6678493.322000055,7068560.79900005,8299748.514499998,6853689.324499993,6147996.437499985,7926513.273500054,6815505.150000002,6137807.157000035,7376195.225000042,11760759.7445,11985306.406499948,7952881.235000012,7842762.882000003,5101687.951500017,9537203.839499976,7984726.831000073,7444848.849999906,6345746.032499981,8038982.156500052,8628161.5555,6645557.194000056,6832651.543499995,5419364.120499931,6000912.602499892,8080219.020499988,7721127.214999965,6392481.898000038,7239574.062500048,8342721.943999998,9700391.827499956,7892704.918499994,11087598.345999992,6678899.185500009,8666641.61850004,5636093.813999976,6253299.248500041,7473112.719000066,8967524.062500067,8201272.400999935,6122523.457500055,7744268.61900001,8073084.0974999005,7199696.186999999,7202452.551999937,7998171.603999926,6562478.5365000265,12228099.933499996,7077954.189500032,7781289.433999943,
16,308.2944746017456,16.63753984375,area,4950424.345000078,5503726.335500026,3962308.762999981,984006.4655000084,7221.40900000082,30147079.59650032,13173810.12349982,3677901.186499991,6376295.916499985,6808502.663999974,5476303.285999981,94768.11050000093,3520883.4920000206,12340295.713000188,4403532.286000094,4658143.677499903,1134556.1220000058,451487.9965000059,4161692.0135000255,2041044.1224999975,1768821.7395000055,14607482.851999965,1052969.198999992,2585728.3745000158,6052005.821499992,6432085.299499996,3138175.113000002,13744951.045000115,2030286.6870000116,3505406.8894999647,1403559.4920000203,3910275.160499972,5664259.75149999,6643250.517000033,8090791.177499965,12711260.328500085,25836511.66749994,3164568.9965000222,952741.5314999976,3942134.1560000335,11514713.701499948,2236378.21499997,6783938.419500145,18783574.238000024,3963553.253500077,10120964.640499908,2926585.41499996,6561074.526500032,1362792.4415000123,2179881.713500024,5890676.777499963,13890556.42999983,11275576.63299999,2351027.641499968,3007602.9574999595,65445221.45650014,4397250.406500036,49654074.21749977,1359482.8255000098,87845.81200000129,52500431.665,30505818.870999683,38297975.41650019,93323.84600000115,
17,243.0874550111832,6.376269623655916,area,4949258.007500003,7067281.711000004,702088.3625000004,702734.8945,1334885.952000001,7024051.894500011,905007.8809999998,307690.3049999999,8957362.734000016,436643.1149999991,1744376.6550000028,1837273.797000003,2821359.5685000075,497128.6119999996,1408394.7145000042,96682.3789999997,2351833.9670000025,1475383.5455000044,9027266.763000004,5593047.577500007,9224460.73800002,2229147.917000005,2462211.3399999924,1297366.1935000003,1858777.5080000008,2215196.090499997,2442907.6950000003,301371.678000001,0.0,1606158.915500002,2274914.777500007,161910.81800000023,0.0,451004.9439999981,1333128.832500002,475697.9440000004,361626.1115000009,497248.20249999926,2382209.820999994,465861.9704999992,484465.556,6071354.464000003,905677.2770000016,1944101.752500001,4542125.710499989,600045.2670000005,206191.59150000068,805283.5644999978,2589582.602499997,587965.0264999993,231363.4740000007,462192.8989999991,2065738.363499996,1987702.700500001,5217674.681499986,7311681.885499978,624306.3009999999,6142132.272500007,2904735.270000003,410743.0259999996,9864616.64099998,1157992.0295000037,1197844.3064999983,321758.5940000001,
18,200.20069961547853,12.034004444444443,area,5312454.509500001,4164496.9025000106,4882384.851499975,4527590.816500024,6676493.330999993,7789176.87649999,5159510.335000005,4077382.3219999946,7296362.4704999775,6538766.796000003,3781164.658000012,7943713.183500024,3221019.5514999884,5371043.484000019,6233063.906499983,6115689.740499987,5270912.943499992,6709245.241499991,5344353.88649999,6250756.257000024,3875424.059000005,3708957.114999988,3764824.114499995,3854077.730000004,6205788.120999976,6012693.641999988,6261045.290499964,4891498.988000004,3474907.149499988,0.0,5252985.2670000335,7240064.2750000255,6645897.800500027,6814324.429000015,6208221.023499985,4366845.625500013,3905000.205499996,3832358.318999989,3009610.0274999966,7458705.206999971,3732153.722999999,5539005.187999982,7416257.783,2787861.438999997,5785063.342999965,4060414.321500003,6476946.467500004,6905239.892499975,4218126.924999999,3791940.798500008,5743838.94100001,3418531.7355000027,6115083.229999984,9472782.57800004,5584919.206500002,0.0,6957498.441500032,0.0,3623799.5000000014,6527881.135499984,0.0,8460480.2885,7366251.406000007,6807381.309500005,
19,336.3257434368133,17.845967187500005,area,4111340.023000028,4188133.466499995,9298664.63550007,4463919.514499935,1494108.294500016,4495842.88750001,3425882.9455000064,5943196.919999996,8299764.657500048,5721028.142499983,6997247.251999999,5364137.932499979,3102743.622999993,4902582.859499992,6563138.420499992,3541880.581000008,5058805.319999986,1643122.7584999818,2870090.644499996,4563431.64849997,6763538.559499982,4458617.465999973,2588746.393500007,5628902.262000039,7052209.288500027,6060336.759999952,3355330.8870000066,1834703.7100000216,3429871.694499994,1672872.4529999874,6303818.581500011,3789751.484999975,1471236.516999995,3847888.316500013,9150008.011499893,5631218.482999996,2126931.3015000066,3720692.011500032,2424288.990500021,14932084.76650012,1588882.0150000034,5678702.336499993,3671562.888500037,3480507.141999991,5749833.899999973,3081896.6854999834,10996904.583999991,6229826.083500005,5710231.598499953,1951369.210499986,5327531.047000018,2017231.6254999952,7025285.764499953,6305802.706000006,6202399.089499982,9726395.089499911,3961650.8930000416,10325009.299000043,3716855.9420000063,5665557.94750006,4809657.868499938,10781670.48750005,4771053.524499998,6161859.325000005,
21,229.10053941070055,3.1961598360655734,area,14979532.030999998,10409317.983,21385863.0845,19677208.5565,23460271.46050001,0.0,4060335.0010000006,1957623.817,5802094.6225,2933968.7879999992,3997498.283500001,22848815.65400001,21824891.10499998,946031.6035000004,18344981.129499994,1606495.2675,19860474.497,25223805.434,0.0,21738441.66849999,19501736.1535,4182208.5134999976,22667191.1955,3427342.261,2742484.3765,3006841.3685000017,23594940.35750001,1057457.1384999997,0.0,19883003.3915,3511498.472500001,1811456.358,42635.95050000003,3833111.4780000006,2299617.708,2166266.83,1999918.6604999995,1064934.6534999995,18346244.7915,1320716.2285,1714213.2535000003,22040476.847500008,5801249.017000005,2813661.334,27881676.74350002,2786710.478000001,3155358.413,4002436.068500001,22751786.4465,3089195.836,2256495.506,2117551.4910000004,2680395.7710000006,22826418.053499997,19488006.36799999,12696012.314499998,24453704.989999987,22001877.29700001,16824331.921,29964224.11,22350408.8475,18054226.2075,20457830.027999997,30031365.13199999,
22,223.09634170532223,8.975937083333333,area,4053211.078999988,2047900.3255000005,3699776.646499993,3572727.2694999883,6293970.761499973,0.0,1860659.0914999947,2432599.073999996,0.0,0.0,2016901.8099999933,0.0,1887976.5314999863,0.0,4227580.426,0.0,3635049.514000008,4974517.061999984,0.0,0.0,2625500.395999993,3560020.033499994,2041632.248000006,3390190.5235000034,0.0,0.0,3596200.1780000115,2877970.2375000007,1800196.0999999973,4316262.594000021,0.0,0.0,0.0,0.0,0.0,2350161.613499997,3380137.665000001,2553140.578999988,2201387.991499987,0.0,3069626.4360000035,0.0,0.0,2297878.074000002,4104709.8349999688,3312781.888499988,0.0,0.0,2958646.678499985,2341900.823499997,0.0,2898015.685000012,0.0,5928512.263499988,0.0,0.0,4968000.02099999,4951983.957499981,2445880.5874999915,4461092.054499961,3279309.177499982,3334403.2565000127,4216726.561500005,4946926.265999981,
23,579.2927759564112,13.741994444444448,area,5735415.28,4835059.252500003,4544055.731500001,5305402.010499992,9568340.029499996,7303571.922000001,6096437.313499991,3135625.008999999,9048376.159999993,6392164.951999998,7309109.807499997,11739377.852499995,2507254.9254999952,8623509.884500008,6638263.266999985,0.0,5450606.734999999,7420169.761000002,5285292.387499988,11215852.64649999,4919501.735000008,6416465.704000018,2242783.2305000005,5895478.168499992,14753405.19549999,13636835.40449998,7955253.625999988,4656007.237500007,3845545.5825000014,6017261.458500011,9991699.901000015,13798660.900500026,6345570.319499987,14657613.104499992,9082871.760000024,3185815.704999985,3892920.122999999,4768620.256499984,3488650.471500013,16371787.26849998,8705095.27200003,11241849.59150002,12055232.175500007,3839862.3555,7677381.893500012,4224224.919000003,11751208.246000009,10851645.163999982,4408424.736499992,7103860.368000023,7869696.033500017,3237242.216499998,11080109.786000004,8980833.67650002,11490313.346499993,5233677.988000012,9859072.3475,6373393.80550001,5560340.828000009,12884522.339500008,7679214.621999991,14792911.357499966,7371431.130000007,24659887.37799996,
24,379.2504113515218,8.059792361111112,area,1958378.95100001,2113454.517500002,0.0,0.0,0.0,2708254.4480000064,0.0,0.0,4011503.606999973,0.0,1167619.7944999903,0.0,0.0,432999.1650000044,0.0,0.0,0.0,0.0,6743864.886000037,2192199.81999996,6636733.68950004,1109572.400499991,0.0,619362.9505000009,835166.4195000042,799708.1699999954,0.0,0.0,0.0,0.0,1582181.195499987,0.0,0.0,0.0,913395.6069999862,0.0,0.0,219823.2664999991,0.0,273353.22500000114,0.0,3923700.5809999993,0.0,878048.5559999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173248.0365000088,0.0,1871462.1640000048,2548649.363999982,0.0,5001750.694000037,0.0,0.0,6363295.864500011,0.0,0.0,0.0,
25,277.21555667453345,14.604629629629631,area,3145260.678000001,2864763.482000008,911397.3645000032,1996329.315500016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355741.8849999993,0.0,1241397.0249999953,0.0,799279.5154999951,0.0,3799299.195,0.0,1570310.9415000004,0.0,314021.3689999995,0.0,0.0,0.0,587592.2575000024,0.0,0.0,3287779.703499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220436.8010000072,0.0,0.0,0.0,0.0,0.0,687985.4305000029,0.0,0.0,0.0,594232.329999999,0.0,0.0,0.0,0.0,0.0,0.0,62240.670000000246,0.0,0.0,457930.8294999998,0.0,53792.23199999978,0.0,0.0,0.0,
26,360.3231773376465,18.93274843749999,area,3593027.01550002,2910930.2980000423,4375612.978000022,3052806.2319999896,2083306.428499996,2942086.689500016,3179532.782000015,4454730.8049999615,4851472.399000036,4238334.760000013,4892488.664500037,4083388.8084999938,3146157.520500025,4073997.739999997,3604766.375500018,3441263.122000004,4054626.265999985,2488069.175999987,2610065.7645000545,4026551.208499976,4275401.615999986,3213569.803499986,2469718.3334999825,4591599.362999985,4281419.784500033,4635255.752000037,3666847.121500015,2100856.1460000174,3493089.701500019,1928243.022500016,5026207.368500003,3434293.1104999734,2250129.851500011,3880382.4135000254,4623568.114000019,4136146.11049997,2028605.151499996,2943092.491499996,2454490.3819999974,6121651.402500048,1858673.7129999967,4471967.036999997,3783978.559500004,2968463.327500001,4374220.855500015,2849583.1544999736,5500814.30199997,4457535.15749997,4119129.660499958,2505192.1689999965,3902191.2889999785,2315995.539500013,5050597.391499981,4327187.069499944,4512730.893500012,3945789.353999985,3674011.479000012,4252696.360999994,1695136.3139999865,4548030.382500026,2921393.737499997,5214946.409500022,3236254.6405000044,4916905.939999974,
27,304.28440856933594,10.684709946236554,area,7287588.883000009,9405913.05749998,2877124.236499999,4933155.554999981,4093567.132000006,12623681.465000018,6301744.261499977,892335.1439999987,0.0,11121419.68450001,2763967.131500003,16900572.18100002,3218859.204000002,6408496.227999984,3071280.766000006,16425373.841500046,4934742.483499999,8594538.919499977,3340973.4239999945,9394239.27999998,2632452.831,2491290.549999997,4691655.370999993,1879914.4340000064,12160279.660999974,12585700.946000015,3400655.694499997,3641299.406499991,2107264.5700000003,5998188.4315,12326397.473499944,5494869.669499996,2440817.5429999963,10378748.913000004,8527011.251999997,5991939.809499993,1734853.045499999,4346027.692,2909114.520500004,11880270.174499992,2445028.296500001,6556206.367,7926561.407500002,2391591.387000002,3930404.688499999,2824650.7800000026,5030306.794999992,12959834.696000053,1950182.4120000005,2475359.6030000085,8336033.09950001,1395808.763999999,0.0,10600306.36099999,4329656.054999992,15819320.31849999,7688517.037999997,9425290.044999998,2562371.8859999944,14290346.660499956,25142267.71549994,16504041.452500062,10400196.322999995,14997385.006000005,
28,183.09175210628868,5.122986477987423,area,3585898.6505000014,3646242.420499998,3566657.1550000003,4529067.792500001,0.0,4387214.360000006,763563.7275000011,455139.7774999999,5112111.079499995,508696.2515000001,1889196.5395,0.0,0.0,762641.5264999998,3205255.5065000053,544295.1029999995,0.0,0.0,6197295.314000007,6020690.077499997,5648988.018000004,2058497.5515000012,3230143.8790000034,1665667.3784999996,0.0,1799823.373000002,3029422.9499999983,751662.8044999996,14703.077500000158,3367774.476999993,0.0,1534801.8155,8612.999999999975,1033186.8549999974,1653822.7365000006,1018281.2185000024,526615.1404999996,513923.90650000086,2481900.276499999,606606.8525000002,1278932.0415000005,6321497.290499983,2121606.1035000007,1563336.5294999997,4174913.096999999,1256146.1535000005,1073601.8105,1804292.865999997,3042205.0984999966,702250.7744999997,1375987.564999998,683103.0449999995,1723479.8365000002,4480393.229000002,5411143.594499994,4402963.352500002,4125617.648499999,5834865.281499988,0.0,0.0,5876690.160000003,4486114.406499996,0.0,0.0,
29,321.31467628479004,18.93384609374999,area,2995973.496500013,2765273.202500039,3994628.567000019,2818179.0509999883,1534174.1394999984,2931235.8245000164,2485208.829000015,3143956.4219999705,3873066.481500029,3477112.1580000124,3930995.3705000295,3164850.1879999973,2554924.9430000195,3175010.4639999983,3407726.2035000166,2622138.467000005,3254540.1584999887,1964207.7349999903,2173571.0490000434,3125183.232499979,3585259.6639999887,2915571.9789999872,2070990.7369999853,3290006.7144999886,4124374.323000031,3552986.8320000274,2804974.665500013,1805112.588500015,2698191.5840000142,1699748.8165000137,3965209.5735,2711400.80899998,1591345.9895000097,2968993.4745000205,4303398.709000016,3525562.997999975,1787834.8619999986,2516933.385999997,2028291.0024999972,5439558.249000042,1564040.7564999966,3452873.222,2772095.4345000014,2649735.1750000003,3404939.824500014,2388250.2514999765,4814471.461499979,3446215.7164999773,3480283.323999965,1967629.8924999975,3119353.5044999807,1807412.5120000124,4248181.392999986,3446228.692999957,3598474.10600001,4124364.042499983,2686459.071500013,4358526.243999997,1217710.33299999,3554152.225000024,3193859.343500001,5143492.200000016,3202438.3930000043,3747549.717999979,
30,324.28932642936707,14.156084635416669,area,2557166.9445000035,1799092.2379999985,682598.8915,424761.5020000001,69136.18050000031,17861187.014500003,2645823.719499993,505662.0910000009,2479751.601500003,979710.883500006,1731026.8475000055,358277.42949999985,831626.0505000028,5521423.803500012,2348806.756499993,2609628.1965000024,390978.3595000017,251094.80150000183,4410628.954999978,1010284.9950000022,471051.7534999992,3286437.735000007,384747.1124999983,1402482.685499998,3125974.806499978,5113596.051499973,1760757.729499997,2242350.1940000067,448375.34099999873,2166037.995,657285.8470000031,2768121.2949999915,4472267.576000015,3170361.1389999893,3554425.0304999934,2600311.8534999834,3502010.777499977,1281096.904500003,387144.28899999766,1738527.8395000058,1858247.047999988,1201986.9159999958,3163705.751499989,3267315.496000018,3891491.722999985,1998606.775499994,1436105.578499999,3536854.5209999736,350357.0670000002,546833.6529999996,3258045.56150001,2371582.063000001,6409150.26549999,826959.9139999993,1012136.1030000034,56584540.85450031,2508240.4570000023,43564732.90550015,420904.1429999996,355118.1770000014,50369408.332,29823134.342499983,22626676.47150009,395392.8429999999,
31,400.1914996337891,6.850786666666665,area,4316323.132999995,3342393.060499999,0.0,0.0,0.0,3070073.4510000017,0.0,0.0,4662725.074499995,0.0,275029.4935000012,144832.0674999993,0.0,90679.53399999988,0.0,0.0,0.0,0.0,5232557.3875,0.0,5249123.279500011,326869.8855000002,0.0,317433.513000001,688816.3120000019,220720.8495,0.0,0.0,0.0,0.0,1083534.3410000035,0.0,0.0,0.0,223938.25649999996,0.0,0.0,103083.00249999932,0.0,230984.6775000005,0.0,6929150.451499997,0.0,240647.7710000004,1406748.530500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281415.07699999976,0.0,5357094.257499988,3312638.8010000023,0.0,4858067.7110000085,0.0,0.0,3797010.6604999984,0.0,0.0,0.0,
32,288.28945650373186,10.45985,area,3839701.250999995,3235408.332000009,2595915.7024999987,4508567.313500005,7346135.306000025,7973168.958000015,4544045.044499986,722869.7519999989,0.0,6941519.525499985,1489848.4405000005,10712376.557999987,2750698.306999993,9339921.30749999,2755728.963500005,0.0,4260998.968500012,6810128.348000008,1620885.2859999978,10713704.759999996,2315630.4069999955,1196202.995999996,2617484.836999991,3973462.261000013,0.0,15494749.163000012,5064768.356500002,3653879.497499995,455664.2159999996,3303549.912999986,0.0,5343238.729500019,7363268.626499975,0.0,0.0,3307326.046499988,919886.476000002,2169788.1904999954,1709780.1874999974,8669273.906499982,1241736.813000003,5430906.675499998,7290914.480999989,1540801.256500002,4188219.0179999927,1667031.990500001,4035321.833000009,0.0,3377775.875499986,1348912.159499999,13414872.603500012,896861.432,7685895.924999995,7765993.280000019,7146890.44000001,5692480.497499985,10708216.66200003,7644602.347499981,1836158.3030000024,10321426.751500016,6957372.845500024,0.0,5313517.515500018,10723290.383999985,
34,255.23160079429888,15.808079022988506,area,2687201.058999998,4318900.430999998,1742740.0539999998,7425966.763499995,187648.83499999976,2817864.677500002,950001.7225,111591.78799999988,4219741.93149999,158813.01250000027,4811829.128999988,14778930.220499968,2513289.6044999952,3939186.26400002,2140827.537500012,34677.33300000029,3056909.5435000025,219401.21200000067,4727720.21200001,9350923.920500029,3744267.1849999824,2432838.5605000127,1939541.8020000013,4848593.965999988,3292844.1720000003,12627616.362999996,3155329.6545,6034601.867000056,53728.81400000028,8699053.267999992,5296392.887999999,8756749.81249997,0.0,5807419.919000005,3908847.996000013,5063745.0690000085,230991.5989999984,1322138.0804999976,1684623.4004999928,1620463.515500003,7709896.432499989,11885377.272500051,9393257.005000012,3244213.598500005,4585500.673500006,8885813.856499981,0.0,9258827.446999976,4193022.847500001,527136.4830000006,0.0,0.0,7629411.056999998,12371516.84149994,7629303.413000016,4152524.1500000055,12598222.942000024,8424580.078999955,2847279.333999993,0.0,2977292.446999996,230637.37199999965,205311.13549999963,0.0,
35,360.207722345988,6.653447916666665,area,5963112.175000002,8422879.321000004,0.0,0.0,0.0,6121073.3479999965,0.0,0.0,14927539.15950002,0.0,1559105.0114999982,329293.7164999986,0.0,1033563.151,0.0,0.0,0.0,0.0,11654912.845499985,0.0,0.0,1838432.9125000024,0.0,2877639.2609999985,601853.2264999991,3158961.8804999976,0.0,0.0,0.0,0.0,4283059.9735,0.0,0.0,0.0,1895360.5690000004,0.0,0.0,172365.26200000005,0.0,360658.9145000004,0.0,20977164.475000005,0.0,1154540.6010000005,998442.3059999954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839705.1640000003,0.0,8541366.327500006,7720232.176000003,0.0,16728534.553,0.0,0.0,14730045.979999982,0.0,0.0,0.0,
36,675.6757845878601,18.93238411458333,area,1475470.525500013,1381918.682500028,2645364.087500016,1403100.3144999987,363802.3274999955,1520535.488500016,1227488.7840000165,2011234.5929999657,2946816.273500049,2145947.3115000166,2940913.03300005,1620774.6684999734,979314.3545000108,1828260.3819999923,2229828.245500011,1127506.9465000003,1777041.0714999898,561838.777499998,829894.8365000316,1628597.9839999806,2129252.6789999763,1702417.1079999893,794651.4164999925,1998773.0264999915,2929391.1790000284,2445533.420500017,1341785.4269999997,646654.0840000092,1266349.2930000157,465874.6500000079,2728043.8419999885,1121915.6319999737,332386.57450000406,1465458.2150000168,3251367.288500041,2200518.0844999845,579260.2590000018,1206002.020499998,730310.6505000094,5954614.786500099,406676.7084999944,2010031.8240000063,1304998.805999999,1399855.2264999931,1987616.875500022,995610.660999981,4097769.5474999286,2200116.83899998,1822685.174499952,768294.9034999968,1631595.226999974,698821.0470000096,3459210.673499973,2257069.227499961,1964685.3965000112,3083559.5880000056,1315266.778000001,3270880.436999977,1208477.2694999615,2289045.843500045,1732608.9409999847,6246873.086500068,2096494.9305000128,4421839.9574999465,
